软包9346,9346,用于3168
携带箱9347,9347,用于8220
携带箱9348,9348,用于3168
携带箱9349,9349,用于8842专用
携带箱9350,9350,用于3660
携带盒9351,9351,用于3127-10、3127
携带盒9352,9352,用于3230
携带盒9353,9353,用于3116
携带盒9354,9354,用于8710
携带盒9355,9355,用于9272-10、9270s等
携带盒9356,9356,用于7010
携带盒9357,9357,用于3234
携带盒9358,9358,用于3403/3404
携带盒9359,9359,用于3117
携带盒9360,9360,用于9270/71/72
携带盒9361,9361,用于3119-11
携带箱9362,9362,用于8815/8830
携带盒9363,9363,用于3118-11
携带盒9364,9364,用于3118-12
携带盒9365,9365,用于3165
携带箱9366,9366,用于8832
携带箱9367,9367,用于3250系列
携带箱9368,9368,用于8834
携带箱9369,9369,用于8840/45/46
携带箱9370,9370,用于8840/45/46
携带箱9371,9371,用于3255、3255-50
携带箱9372,9372,用于8712/13、8804等
携带箱9373,9373,用于8711
携带箱9373-01,9373-01,用于8711
携带箱9374,9374,用于8711/8712(可收纳选件)
携带箱9374-01,9374-01,用于8711/8712
携带箱9375,9375,用于9277〜9279
携带盒9376,9376,用于3423
携带箱9377,9377,用于3551
携带箱9377-02,9377-02,用于3551-02
携带箱9377-04,9377-04,用于3551-03
携带盒9378,9378,用于3256-50、3257-50
携带箱9379,9379,用于8712/8804/8805
携带箱9379-01,9379-01,用于8712
携带盒9380,9380,用于SS7012、7011
携带盒9381,9381,用于3415/3416
携带箱9382,9382,用于3555、3550
携带箱9382-02,9382-02,3470-13附件
携带箱9383,9383,用于3166
携带箱9384,9384,用于3451、3452
携带盒9386,9386,用于3441、3442
携带盒9386-01,9386-01,用于3441/42/46/47
携带箱9387,9387,用于8806/8806-01专用
携带箱9388,9388,用于8835、8835-01
携带盒9389,9390,用于3030-10
携带箱9390,9391,用于8807/08s
携带盒9391,9392,用于3625
携带箱9392,9393,用于3151
携带箱/逻辑探头套装9394,9394,用于8713
携带箱/逻辑探头套装9394-01,9394-01,用于8716T(探头、钳形传感器等)
携带箱9395,9395,用于8716T、8713
携带箱9396,9396,用于3430
携带箱9397,9397,用于8841、8720
携带箱9397-01,9397-01,用于8855、8841、8720
携带箱9398,9398,用于3287/88、3280-10/-20
携带箱9399,9399,用于3284/83/82/81
携带箱9400,9400,用于3290
半截携带包9401,9401,用于7005/7051
全包携带包9402,9402,用于7005/7051(JIS支架)
机架安装托架9403,9403,用于7005/7051
空面板9404,9404,用于7005/7051
机架安装托架9405,9405,用于3191 JIS
机架安装托架9405-01,9405-01,用于3191 EIA
连接件9406,9406,用于9341
机架安装套装9407,9407,用于3195 JIS
机架安装套装9407-01,9407-01,用于3195 EIA
机架安装套装9408,9408,用于3192 JIS
机架安装套装9408-01,9408-01,用于3192 EIA
附加相机单元9409,9409,用于1928(1111/1112)
附加相机单元9410,9410,用于1929(1111/1112)
机架安装套装9411,9411,JIS 用于3160/3180/等
机架安装套装9411-01,9411-01,EIA (IEC) 用于3160/3180等
机架安装套装9412,9412,JIS 用于3222
机架安装套装9412-01,9412-01,EIA (IEC) 用于3222
机架安装套装9413,9413,JIS 用于3223/3224
机架安装套装9413-01,9413-01,EIA (IEC) 用于3223/3224
机架安装套装ト9414,9414,JIS 带9511 用于3223/3224 
机架安装套装9414-01,9414-01,EIA (IEC) 用于3223/3224
机架安装套装9415,9415,JIS 用于3601
机架安装套装9415-01,9415-01,EIA (IEC) 用于3601
机架安装套装9416,9416,JIS 用于3225
机架安装套装9416-01,9416-01,EIA (IEC) 用于3225
AC适配器9418,9418,用于7011、8712、8220
AC适配器9418-10,9418-10,用于7011、8807/08、3167、3551等
AC适配器9418-15,9418-15,用于9322、3197等
AC适配器9419,9419,用于8804/8712 12V−2A
电池组9420,9420,用于7011、8804/05/06等
机架安装套装9421,9421,2台 JIS 用于3160等
机架安装套装9421-01,9421-01,2台 EIA(IEC) 用于3160等
机架安装套装9422,9422,JIS 用于3222
机架安装套装9422-01,9422-01,EIA(IEC) 用于3220
机架安装套装9423,9423,JIS 用于3223/3224
机架安装套装9423-01,9423-01,EIA(IEC) 用于3223/3224
机架安装套装9424,9424,JIS 用于3601
机架安装套装9424-01,9424-01,EIA(IEC) 用于3601
连接线9425,9425,用于9203
机架安装套装9426,9426,JIS 用于2500
机架安装套装9426-01,9426-01,EIA(IEC) 用于2500
空白面板9427,9427,用于2500
放大器单元盒9428,9428,用于2500
扩展箱9429,9429,用于2500
照片隔离箱9430,9430,用于2500
机架安装套装9431,9431,（2台)JIS 用于3225
机架安装套装9431-01,9431-01,EIA(IEC) 用于3225
线束检查9432,9432,用于2500
DC电源适配器9433,9433,用于8841、8842
高速AD卡9434,9434,用于2500
扩展FDD.HDD9435,9435,用于2500
连接线缆9436,9436,用于3423
连接线缆9437,9437,用于使用8845/8846的8927
电压线9438,9438,3166附件
电压线9438-01,9438-01,3168附件
电压线9438-02,9438-02,用于3196附件，替代品L1000
电压线9438-03,9438-03,替代品L9438-53
电压线9438-04,9438-04,替代品L9438-54
电压线9438-05,9438-05,"用于日本以外国家用的3197,替代品L9438-55"
电压线9438-10,9438-10,
电压线9438-11,9438-11,10m(3168)
电压线9438-12,9438-12,
电压线9438-13,9438-13,
电压线9438-20,9438-20,10m
电压线9438-50,9438-50,替代品L9438-50
电压线9438-53,9438-53,替代品L9438-53
电压线9438-70,9438-70,替代品L9438-50
电压线9438-80,9438-80,
DC电源适配器9439,9439,用于8835、8835-01
连接线缆9440,9440,用于3169/68/66
连接线缆9441,9441,用于3169-01、3166
打印机9442,9442,用于ST5540/41、3511-50等
AC转换器9443-01,9443-01,用于9442，日本专用
AC适配器9443-02,9443-02,用于9442，欧洲专用
AC转换器9443-03,9443-03,用于9442，美国专用
连接电缆9444,9444,用于9442（3166、3332等）
AC适配器9445,9445,用于3283、3540等、日/美/加专用
AC适配器9445-01,9445-01,欧洲专用
AC适配器9445-02,9445-02,用于3283、3540等、日/美/加专用
AC适配器9445-03,9445-03,用于3283/3540等、欧洲专用
连接电缆9446,9446,用于9442(用于3522等)
电池组9447,9447,用于8807/08、8420s等
插口输入线9448,9448,用于PW3198等
温度探头9451,9451,3541/3540附件
夹型测试线9452,9452,用于3555、3541/40等
4端子测试线9453,9453,用于RM3548、3561/60、3541/40等
调零板9454,9454,用于RM3548(9465-10)、BT3563(L2100)等
针型测试线9455,9455,用于3239、3541等
轨道探头9456,9456,
携带箱9457,9457,
AC适配器9458,9458,用于3196
电池组9459,9459,用于PW3360s/3351/3197、3455
电池组9459-30,9459-30,
带温度传感器夹型测试线9460,9460,用于BT3554/3540等
带温度传感器夹型测试线9460-01,9460-01,用于3550-01
针型测试线9461,9461,用于3555、3541/40
热敏电阻温度探头9462,9462,用于3281/3282
温湿度传感器9463,9463,用于3625(主机安装型)
温湿度传感器9464,9464,用于3625
针型测试线9465,9465,3551附件
针型测试9465-03,9465-03,用于3551-03
针型测试9465-10,9465-10,用于RM3548、3554等
针型测试9465-12,9465-12,
前段探针9465-90,9465-90,"用于RM3548等(9465-10, L2020)"
远程控制开关9466,9466,"用于BT3554(L2020), 9772, 9465-10"
大夹型测试线9467,9467,用于RM3548、3561、3541/40等
连接线9468,9468,"用于8716T, 9394-01标配、特注品"
连接线9469,9469,"用于8716T, 9394-01标配、特注品"
连接线9470,9470,"用于8716T, 9394-01标配、特注品"
连接线9471,9471,"用于8716T, 9394-01标配、特注品"
护套型温度探头9472,9472,用于3441/3442等
护套型温度探头9472-50,9472-50,用于3446专用
护套型温度探头9473,9473,用于3441/3442等
护套型温度探头9473-50,9473-50,用于3446专用
护套型温度探头9474,9474,用于3441/3442等
护套型温度探头9475,9475,用于3441/3442等
表面型温度探头9476,9476,用于3441/3442等
表面型温度探头9476-50,9476-50,用于3446专用
护套型温度探头9478,9478,用于IM3590/IM3533/3447、Pt100
护套型温度探头9479,9479,用于3447带开关、Pt100
打印单元9480,9480,用于3191
D/A　输出接口9481,9481,用于3191
GP-IB接口9482,9482,用于3191
累积接口9483,9483,用于3191
直接输入单元9484,9484,用于3191
宽频输入单元9485,9485,用于3191
钳形输入单元9486,9486,用于3191
输入单元9487,9487,用于3195
AC/DC直接输入单元9488,9488,用于3195
延长线9489,9489,
打印单元9490,9490,用于3192
累积、D/A单元9491,9491,用于3192
AC/DC直接输入单元9492,9492,用于3192
AC/DC输入单元9493,9493,用于3192
AC/DC分流输入单元9494,9494,用于3192
输入单元9495,9495,用于3192
网络A9496,9496,用于3155(日本电力产品控制法)
网络B9497,9497,用于3155(医疗用电气设备)
网络C9498,9498,用于3155(用于IEC990)
网络D9499,9499,用于3155(UL等通用)
4端子探头9500,9500,用于RM3543/3532-80
4端子探头9500-10,9500-10,用于IM3590/3570/3533/3523等
GP-IB接口9501,9501,用于7005
BCD接口9502,9502,用于3184
GP-IB接口9503,9503,用于3184
GP-IB接口9504,9504,用于7051
GP-IB接口9505,9505,用于3601
GP-IB接口9506,9506,用于8815/8816、8830/等
RS-232C接口9507,9507,用于8815/8816、8830/等
空白面板9508,9508,用于8815/8830
空白面板9509,9509,用于8851
GP-IB接口9510,9510,用于3223
数码打印机9511,9511,用于3223/3224/3225
打印机操作部分9511-01,9511-01,用于3223-02/3224/3225
GP-IB接口9512,9512,用于3224
BCD输出9513,9513,用于3224/3225
数码打印机9514,9514,用于3235
GP-IB接口9515,9515,用于3235
电池单元9516,9516,用于3235
GP-IB接口9517,9517,用于3186
GP-IB接口9518,9518,用于3502/3510
GP-IB接口9518-01,9518-01,用于3511-50等
GP-IB接口9518-02,9518-02,用于3157
8位并行接口9520,9520,用于8401
RS-232C接口9521,9521,用于8401
GP-IB接口9522,9522,用于8401
GP-IB接口9523,9523,用于8825
功能加强卡9524,9524,用于8807/8808/3332
扩展RAM盒9525,9525,用于8401
存储卡（64KByte）9526,9526,用于8820/8850
存储卡（256KByte）9526-01,9526-01,用于8820/8850
RAM卡9527,9527,用于8815/8830
RAM卡9528,9528,用于8711/8712/8830/等
ROM板9530,9530,用于8401
汉字ROM9531,9531,用于8401
ROM卡9532,9532,用于8850
存储板4M9533,9533,用于8852
ROM卡9534,9534,用于8830
ROM卡9535,9535,用于8830
实用程序光盘9536,9536,用于8825/40/52/53（PC9801）
实用程序光盘9536-01,9536-01,用于DOS/V、英文显示
实用程序光盘9536-10,9536-10,用于Windows 95、WindowsNT4.0
实用程序光盘9536-11,9536-11,用于Windows 95、英文
GP-IB接口9537,9537,用于8845、8846专用
SCSI接口9538,9538,用于8845、8846专用
D/A输出单元9539,9539,用于8845、8846专用
功能加强光盘9540,9540,用于8835专用
功能加强光盘9540-01,9540-01,用于8835-01专用
携带箱9541,9541,用于8601
携带箱9542,9542,用于8601 6CH
拖箱9543,9543,用于8820
拖箱9544,9544,用于8850
拖箱9545,9545,用于3191
拖箱9546,9546,用于8821
拖箱9547,9547,用于8905
波形处理软件9548,9548,用于8825/40/52/53
波形处理软件9548-01,9548-01,用于8825/8840/8852/等
功能加强光盘（功率监视器）9549,9549,用于8855
前置放大器盒9550,9550,用于8601
DC-RMS放大器9551,9551,用于8601
温度放大器9552,9552,用于8601(热电偶K型)
应变放大器9553,9553,用于8601
谐波电流分析系统软件9554,9554,用于3195
传感器单元9555,9555,用于9270/71/72、9277/78/79
传感器单元9555-10,9555-10,
谐波分析软件9556,9556,用于3166
RS-232C卡9557,9557,用于8835-01、8826/35/41/42等
GP-IB卡9558,9558,用于8835-01、8826/35/41/42等
打印机卡9559,9559,用于8835-01、8826/41/42等
CPIO9560,9560,用于2500
DIO9561,9561,用于2500
AIO9562,9562,用于2500
存储卡9563,9563,用于2500
1MB存储卡9564,9564,用于2500
AI卡9566,9566,用于2500
AO卡9567,9567,用于2500
扩展卡9568,9568,用于2500
高压数字隔离器9569,9569,用于2500
CPIO连接线9571,9571,用于2500
PIO连接线9572,9572,用于2500
AIO连接线9573,9573,用于2500
输入线9574,9574,用于8916等，用于8945（8800s）
输入线9574-01,9574-01,用于8804-01/8805-01 
I/O连接线9575,9575,用于1201
控制输出线9576,9576,用于1201
10BASE-T　LAN卡9578,9578,用于8835-01、8826/41/42等
扫描仪连接线9579,9579,用于1905(1201)
扫描仪连接线9579-01,9579-01,用于1906(1201)
512KB　CMOS　RAM卡9580,9580,用于2500
线束检查卡9581,9581,用于2500
隔离放大器卡9582,9582,用于2500
计数卡9583,9583,用于2500
低速数字隔离器卡9584,9584,用于2500
内存板　　128kW9585,9585,用于8851
内存板　　512kW9585-01,9585-01,用于8851
内存板　　1M9586,9586,用于8825
内存板　　4M9586-01,9586-01,用于8825
GP-IB接口9587,9587,用于8840
GP-IB接口9588,9588,用于3560、3330、3227、3187/67
打印机接口9589,9589,用于3560、3227
内存板  単相9590,9590,用于3370/3371
内存板　三相9591,9591,用于3370/3371
RS-232C接口9592,9592,用于3330、3167
RS-232C接口9593,9593,用于3502
RS-232C接口9593-01,9593-01,用于3532-50等
RS-232C接口9593-02,9593-02,用于3157
D/A输出9594,9594,用于3166
FDD单元9595,9595,用于3166
RAM卡9596,9596,用于8835(1MB)/8835-01/8841/等
RAM卡9597,9597,用于8835(4MB)/8835-01/8841/等
MO单元9598,9598,用于8826，出厂时指定
内存板9599,9599,用于8826，48M
AC/DC直接输入单元9600,9600,用于3193(-10)、3194
AC直接输入单元9601,9601,用于3193(-10)、3194
AC/DC钳形输入单元9602,9602,用于3193(-10)、3194
外部信号输入单元9603,9603,用于3193(-10)
外部信号输入单元9603-01,9603-01,用于3194
打印单元9604,9604,用于3193、3194
谐波分析/闪变测量单元9605,9605,用于3193(-10)专用
谐波分析单元9605-01,9605-01,用于3194 (标配附件)
数据转换工具9606,9606,用于8845/46软件（Windows95/98/Me）
数据转换工具9606-01,9606-01,用于8845/46软件、Windows95英文版
MO单元ト9607,9607,用于8841/42，出厂时指定
内存板（24M）9608,9608,用于8841/42，出厂时指定
内存板9608-01,9608-01,"用于8720, 8841T"
BCD选件单元9609,9609,用于3540
打印机选件单元9610,9610,用于3540
RS-232C选件单元9611,9611,用于3540-03
RS-232C电缆9612,9612,用于3169/8807/8808 (PC连接)
远程控制箱（单）9613,9613,用于3174、3153/57/58/59系列
远程控制箱（双）9614,9614,用于3174、3153/57/58/59系列
高压测试线9615,9615,用于3174/73/59/58/53
高压测试线9615-01,9615-01,3930附件（红）
高压测试线9615-02,9615-02,3930附件 (红)
高压测试线9615-03,9615-03,用于3931（黑、返回端高耐压）
警告灯9616,9616,用于3159/58
夹座9617,9617,用于3501、3801/02等
夹型测试线9618,9618,用于3801/02、3501等
谐波数据分析工具9619,9619,用于3166软件
谐波数据分析工具9619-01,9619-01,用于3166软件（英文版）
PC显示软件9620,9620,用于3168
PC显示软件9620-10,9620-10,用于3166
功率监控软件9621,9621,用于3168
功率监控软件9621-10,9621-10,用于3166
功率监控软件（3168　RS-485用）9621-20,9621-20,用于3168-01
功率负荷曲线测量软件9622,9622,用于3166
谐波/电压变动分析软件9623,9623,用于3193
PQA查看软件9624,9624,用于3196软件、替代品9624-50
PQA查看软件9624-10,9624-10,用于3196软件、替代品9624-50
PQA查看软件9624-50,9624-50,用于PW3198、3197/96
功率测量支持软件9625,9625,用于3169/68/66软件
PC卡32M9626,9626,PC卡转换器附件、32MB
PC卡32M9626-20,9626-20,用于OEM、32MB
PC卡64M9627,9627,PC卡转换器附件、64MB
PC卡64M9627-20,9627-20,用于OEM、64MB
LAN连接线9628,9628,用于3665等、非交叉1m
连接线9629,9629,用于3672/39
温湿度传感器9630,9630,用于3631专用
"温湿度传感器（9630,5m）9630-01",9630-01,用于3631专用，5m
"温湿度传感器（9630,10m）9630-02",9630-02,用于3631专用，10m
温度传感器9631-01,9631-01,"用于IR3455, 3670s/3630系列"
温度传感器9631-02,9631-02,用于3670s/3630系列
温度传感器9631-03,9631-03,用于3670s/3630系列
温度传感器9631-04,9631-04,用于3670s/3630系列
温度传感器9631-05,9631-05,"用于IR3455, 3670s/3630系列"
"温度传感器（9631-01,5m）9631-11",9631-11,用于3670s/3630系列
"温度传感器（9631-04,5m）9631-14",9631-14,用于3670s/3630系列
"温度传感器（9631-01,10m）9631-21",9631-21,用于3670s/3630系列
"温度传感器（9631-04,10m）9631-24",9631-24,用于3670s/3630s，10m
连接线9632,9632,用于3670s/3630s，1m
连接线9633,9633,用于3634/3635，1m
连接线9634,9634,用于3634/3635，1m
电压线9635,9635,替代品L9635-01
电压线9635-01,9635-01,用于3268、替代品L9635-01
RS-232C连接线9636,9636,用于3286、3286-20
RS-232C套装9636-01,9636-01,用于3286-20、3286
RS-232C连接线（9ピン-9ピン/1.8m）9637,9637,用于BT3563等
RS-232C连接线（9ピン-25ピン/1.8m）9638,9638,用于BT3563等
连接线9639,9639,用于3674、3645/37
RS-232C/485转换器9640,9640,用于3168-01
连接电缆9641,9641,用于LR8431、8430等
LAN电缆9642,9642,用于LR8400s、等
充电座9643,9643,用于9447（用于8807/08、8420/21/22等）
SCSI接口9644,9644,用于8855
存储、SCSI板9644-01,9644-01,用于8855
内存板（128MW）9645,9645,用于8855、128MW，出厂时指定
内存板（512MW）9645-01,9645-01,用于8855、512MW，出厂时指定
MO单元9646,9646,用于8855 1.3GB，出厂时指定
携带箱9648,9648,用于8807/08、8420/21/22等
测量箱9649,9649,用于8420/21/22、简易防水型
钳式传感器9650,9650,用于8205-10/8206-10、3673
钳式传感器9651,9651,用于8205-10/8206-10、3673
固定台9652,9652,用于8807/8808/8420/21/22
固定台9652-01,9652-01,用于8420/21/22
湿度传感器9653,9653,用于8420(-50)/8421(-50)
传感器模块9654,9654,用于2205
传感器延长线9655,9655,"用于2205, 2m"
传感器延长线9655-01,9655-01,"用于2205, 8m"
AC适配器9656,9656,用于2203、2204、2205 12V
泄漏电流钳9657,9657,用于3638
泄漏电流钳9657-10,9657-10,用于LR5051、3351、PW3198/97
泄漏电流钳9657-10T,9657-10T,
泄漏电流钳9658,9658,用于3638
泄漏电流钳9658-10,9658-10,
钳式传感器9658-51,9658-51,3672LC附件
钳式传感器9658-52,9658-52,(线长5m)
钳式传感器9658-53,9658-53,
钳式传感器9658-80,9658-80,用于8716T专用附件
钳式传感器9658-81,9658-81,用于2304
泄漏电流钳9659,9659,用于3638
钳式传感器9660,9660,用于3351、PW3198/97/96、3169等
钳式传感器9661,9661,用于AC500A、3196等
钳式传感器9661-01,9661-01,用于2300s系统
照度传感器9662,9662,3640附件
HD单元9663,9663,用于8855、20GB，出厂时指定
HD单元9664,9664,用于MR8847s/8847
10：1探头9665,9665,用于存储记录仪等
100：1探头9666,9666,用于存储记录仪等
柔性电流钳9667,9667,用于3351、PW3198/97/96、3169等
钳式传感器9668,9668,用于AC1000A、8205-10/8206-10专用
钳式传感器9669,9669,用于3351、PW3198/97/96、3169等
打印机9670,9670,用于PW3198、RM3542、BT3563/62等
AC适配器9671,9671,用于9670
电池组9672,9672,用于9670
电池充电器9673,9673,用于9672(9670)
RS-232C套装9674,9674,用于3446、3447
泄漏电流钳9675,9675,用于LR5051、3351、PW3198/97
SMD测试治具9677,9677,用于IM3570等LCR
连接电缆9678,9678,用于3535
连接电缆9679,9679,用于3503的相位同步电缆
温湿度传感器9680,9680,"用于3641等, 1m"
温湿度传感器9680-01,9680-01,"用于3641等, 5m"
温湿度传感器9680-02,9680-02,"用于3641等, 10m"
温湿度传感器9680-50,9680-50,用于3670/41
温湿度传感器9680-51,9680-51,用于3670/41
温湿度传感器9680-52,9680-52,用于3670/41
湿度传感器9681,9681,用于8420-50/-51、8421-50/-51
温度传感器9682-01,9682-01,用于3670专用
温度传感器9682-02,9682-02,用于3670专用
连接电缆（同步）9683,9683,用于8423、PW3390
DC电源单元9684,9684,用于8860s
携帯用ケース9686,9686,用于3156专用
探头电源单元9687,9687,用于9322、8860s
电量监视软件9688,9688,用于3672LC软件
电量监视软件9688-01,9688-01,用于3672LC的多重监控版软件
电量监视软件9688-30,9688-30,
电量监控软件9689,9689,用于3672LC软件
终端9690,9690,用于3665标配附件
终端（ID1～5）9690-01,9690-01,用于3665
终端（ID6～10）9690-02,9690-02,用于3665
终端（ID11～15）9690-03,9690-03,用于3665
终端（ID16～20）9690-04,9690-04,用于3665
AC/DC电流传感器9691,9691,用于AC/DC100A、3290
AC/DC电流传感器9692,9692,用于AC/DC200A、3290
AC/DC电流传感器9693,9693,用于AC/DC2000A、3290
AC/DC电流传感器9694,9694,用于3351、PW3198/97/96、3169等
钳式传感器9695-01,9695-01,
钳式传感器9695-02,9695-02,用于2300s等3351，用于PW3198/97/96、3169
钳式传感器9695-03,9695-03,用于2300s等3351，用于PW3198/97/96、3169
钳式传感器9695-80,9695-80,用于3168半标准品
携带箱9696,9696,用于3453-01
SMD测试治具9699,9699,用于IM3533等LCR
前置放大器单元9700-01,9700-01,用于3535 1kΩ
前置放大器单元9700-02,9700-02,用于3535 10kΩ
前置放大器单元9700-03,9700-03,用于3535 100kΩ
前置放大器单元9700-10,9700-10,用于3535
湿度传感器9701,9701,用于8949 (8423)
转换器（BNC母头-香蕉头公头）9704,9704,用于9132-50/9018-50/9010-50等
转换线9705,9705,用于9272-10、9709
延长线9706,9706,用于9272-10、9709
AC/DC电流传感器9709,9709,"用于AC/DC 500A, PL23端子"
AC/DC电流传感器9709-01,9709-01,
AC/DC电流传感器9709-05,9709-05,"用于AC/DC 500A, ME15W端子"
AC/DC电流传感器9709-10,9709-10,用于3390-10专用、AC/DC500A
AC/DC电流传感器9709-15,9709-15,
面板装配支架9710,9710,
机架安装托架9710-01,9710-01,
机架安装托架9710-02,9710-02,
CAN电缆9713-01,9713-01,用于MR8904(MR8875)、8910
CAN电缆9713-02,9713-02,用于8910
逻辑电缆9714-01,9714-01,用于8910
逻辑电缆9714-02,9714-02,用于8910、用于连接存储记录仪
内存板9715,9715,用于8860s
内存板9715-01,9715-01,用于8860s
内存板9715-02,9715-02,用于8860s
内存板9715-03,9715-03,用于8860s
内存板9715-50,9715-50,32M、用于8860/61-50
内存板9715-51,9715-51,128M、用于8860/61-50
内存板9715-52,9715-52,512M、用于8860/61-50
内存板9715-53,9715-53,1G、用于8860/61-50
FD驱动9716,9716,用于8860s
MO单元9717,9717,用于8860s
HD单元9718,9718,用于8860s
HD单元9718-50,9718-50,用于8860-50s
内存备用单元9719,9719,用于8860s
内存备用单元9719-50,9719-50,用于8860-50s
携带箱9720,9720,用于3169
携带箱9721,9720-01,用于3169/3351
RS-232C电缆9721,9721,用于连接9442和3169
连接线9722,9722,用于3169/3197/3351
携带箱9723,9723,用于8860
携带箱9724,9724,用于8861
记录仪观测软件9725,9725,用于8860系列
PC卡128M9726,9726,PC卡转换器附件，128MB
PC卡128M9726-20,9726-20,用于OEM，128MB
PC卡256M9727,9727,256 MB
PC卡256M9727-20,9727-20,用于OEM，256MB
PC卡512M9728,9728,512 MB
PC卡512M9728-20,9728-20,用于OEM，512MB
PC卡1G9729,9729,1 GB
PC卡1G9729-20,9729-20,用于OEM专用
携带盒9730,9730,用于3661/62/63
FC连接转换器9731,9731,用于3661专用
SC连接转换器9732,9732,用于3661专用
FC连接转换器9733,9733,用于3662/63专用
SC连接转换器9734,9734,用于3662/63专用
光连接器清洁工具9738,9738,用于3661/62/63
备用清洁工具9739,9739,用于3661/62/63
钳式电压传感器9741,9741,3144附件
光学传感器9742,9742,用于3664专用
光学传感器9742-10,9742-10,用于3664专用
光学传感器9743,9743,用于3664专用
光学传感器9743-10,9743-10,用于3664专用
在线监测查看软件9745,9745,用于3351
在线监测查看软件9745T,9745T,用于3351T
测试线9750-01,9750-01,"用于IR3455, 3455"
测试线9750-02,9750-02,"用于IR3455, 3455"
测试线9750-03,9750-03,"用于IR3455, 3455"
测试线9750-11,9750-11,"用于IR3455, 3455、红10m"
测试线9750-12,9750-12,"用于IR3455, 3455、黑10m"
测试线9750-13,9750-13,"用于IR3455, 3455、蓝10m"
鳄鱼夹9751-01,9751-01,"用于IR3455, 3455"
鳄鱼夹9751-02,9751-02,"用于IR3455, 3455"
鳄鱼夹9751-03,9751-03,"用于IR3455, 3455"
AC适配器9753,9753,"用于IR3455, 3455"
钳式噪音传感器9754,9754,用于3145
携带包9757,9757,用于3293-50/3291-50
延长线缆9758,9758,用于FT3470-55/-52/-51/3470s
输出线9759,9759,用于FT3470-52/-51/3470s
天线9760,9760,用于2300s系统
天线9760-01,9760-01,用于2300s系统
天线9760-02,9760-02,用于2300s系统
天线延长线缆9761,9761,用于2300s系统
天线延长线缆9761-01,9761-01,用于2300s系统
天线延长线缆9761-02,9761-02,用于2300s系统
服务器OS9762,9762,用于2300s系统
智能通讯器9763,9763,用于2300s系统
温湿度传感器9764,9764,用于2300s系统
温湿度传感器9764-50,9764-50,用于2300s系统
钳式传感器9765,9765,用于2300s系统
钳式传感器9766,9766,用于2300s系统
安装支架9767,9767,用于2300s系统
SMART SITE万用软件9768,9768,用于2300s系统
服务器/客户端　选件9768-01,9768-01,用于2300s系统
LAN模块　邮件　选件9768-02,9768-02,用于2300s系统
Modbus服务器　选件9768-03,9768-03,用于2300s系统
转换线9769,9769,用于8969(MR8847s)、8969附件
针型测试线9770,9770,用于BT3563/62/61、3555/41等
针型测试线9771,9771,用于BT3563/62/61、3555/41等
针型测试线9772,9772,用于RM3548、3554等
前段探针9772-90,9772-90,用于9772(RM3548/3554)、L2100(BT3563/62)
电池组9780,9780,用于MR8870、LR8431、8430
电池充电器9781,9781,用于9780（8870）
携带箱9782,9782,用于MR8870、LR8431、8430、SS7012
携带箱9783,9783,用于MR8847s/8847
DC电源单元9784,9784,用于MR8847s/8847
AC适配器9786,9786,用于3355
测试线9787,9787,替代品L9787
带开关测试线9788,9788,替代品L9788
带开关测试线套装9788-01,9788-01,替代品L9788-01
前段探针9788-90,9788-90,替代品L9788-90
断路针9788-91,9788-91,
连接线9790,9790,替代品L9790
鳄鱼夹9790-01,9790-01,替代品L9790-01
抓状夹9790-02,9790-02,用于L9790红黑1的组合
接触探针9790-03,9790-03,用于L9790红黑1的组合
马达分析选件ン9791,9791,用于3390
D/A输出选件9792,9792,用于3390
马达分析＆D/A输出选件9793,9793,用于3390
携带箱9794,9794,用于PW3390、3390
相位校正单元9796,9796,用于3355
携带箱9797,9797,用于3355组合附件
泄漏电流传感器9800,9800,用于3355、φ30mm
泄漏电流传感器9801,9801,用于3355、φ40mm
磁铁转换器9804,9804,用于L9438s前端(3355/3193-10等)
磁铁转换器9804-01,9804-01,用于L9438s前端(PW3360s等)红×1
磁铁转换器9804-02,9804-02,用于L9438s前端(PW3360s等)黑×1
保护膜9809,9809,用于MR8870/8870、LR8431/8430
K热电偶9810,9810,用于LR8400s等 5m、5根/组
T热电偶9811,9811,用于LR8400s等 5m、5根/组
携带盒9812,9812,用于MR8870/8870、LR8431/8430
PC卡2G9830,9830,2 GB
万用表A-10,A-10,
电工用万用表A-240,A-240,
系统万用表ABLE250,ABLE250,
AC适配器AC-10,AC-10,用于3909(3443/44/45)
加速寿命試験器ACT1003C,ACT1003C,
万用表AF-105,AF-105,
警报装置AL-8000,AL-8000,用于SM-8200
数字微安表AM-271A,AM-271A,
绝缘耐压自动测量系统API-25A,API-25A,
自动绝缘耐压测量系统APIMS,APIMS,
交流耐压表APT-8701,APT-8701,
交流耐压表APT-8702,APT-8702,
交流耐压表APT-8741,APT-8741,
交流耐压表APT-8742,APT-8742,
空气分配器1ARD-231,ARD-231,用于PSR-3101
空气分配器2ARD-232,ARD-232,用于PSR-3101
万用表AS-100D,AS-100D,
万用表AS-500F,AS-500F,
可变电阻衰减器ATT-531A,ATT-531A,
占用频带宽度测量仪B-319D,B-319D,
占用频带宽度测量仪B-319E,B-319E,
BCD接口BC-01L,BC-01L,
Ni-Cd充电回路BC-3500,BC-3500,
音频代码生成器BG-3211,BG-3211,
细胞测量系统BM2401,BM2401,
协议转换器BPC-300,BPC-300,
